правите	0.8085106382978723	0.19148936170212766
цялата	0.8846153846153846	0.11538461538461539
родила	0.8181818181818182	0.18181818181818182
елена	0.6875	0.3125
живкова	0.6538461538461539	0.34615384615384615
костите	0.78125	0.21875
очаква	0.8421052631578947	0.15789473684210525
проговори	0.8076923076923077	0.19230769230769232
януари	0.78125	0.21875
атентат	0.6341463414634146	0.36585365853658536
нешка	0.4838709677419355	0.5161290322580645
робева	0.5	0.5
нямо	0.7619047619047619	0.23809523809523808
